gene_accession,cip5_S1,cip5_S3,cip5_S2
MEG_2537|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,8.0,0.0,0.0
MEG_11|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_8070|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB|RequiresSNPConfirmation,0.0,60.0,0.0
MEG_7101|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,0.0,38.0,0.0
MEG_1486|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CADD,0.0,350.0,0.0
MEG_3917|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXK,1944.0,0.0,3173.0
MEG_4175|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,352.0,852.0,586.0
MEG_6147|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSH|RequiresSNPConfirmation,3.0,0.0,0.0
MEG_6885|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,28.0,0.0
MEG_8692|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|SDRM,0.0,170.0,0.0
MEG_8456|Drugs|betalactams|Penicillin_binding_protein|PBP2|RequiresSNPConfirmation,0.0,246.0,0.0
MEG_1143|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSA,2664.0,749.0,1506.0
MEG_1076|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,143.0,0.0,298.0
MEG_2479|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CZRA,1460.0,0.0,2053.0
MEG_4169|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKB,2359.0,2651.0,2141.0
MEG_2090|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,2224.0,2649.0,1971.0
MEG_400|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,906.0,1657.0,1108.0
MEG_7038|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,72.0,1443.0,1000.0
MEG_6140|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|RPOS,758.0,940.0,710.0
MEG_6499|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILA,4866.0,5370.0,5440.0
MEG_2831|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,12.0,16.0,19.0
MEG_3290|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR,2574.0,2933.0,2352.0
MEG_3289|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,2587.0,2694.0,2348.0
MEG_699|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEL,0.0,0.0,108.0
MEG_3948|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,10714.0,11947.0,9700.0
MEG_6737|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,83.0,0.0
MEG_4980|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,43.0,0.0
MEG_3831|Drugs|Lipopeptides|Lysocin-resistant_mutant|MENA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7833|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YHCN,2234.0,2399.0,1902.0
MEG_6514|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITB,332.0,0.0,0.0
MEG_7806|Drugs|Lipopeptides|Daptomycin-resistant_mutant|WALK|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6045|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|RAMR|RequiresSNPConfirmation,3.0,8.0,4.0
MEG_1694|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,0.0,19.0
MEG_1578|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,549.0,62.0,402.0
MEG_6867|Drugs|betalactams|Class_A_betalactamases|TEM,3495.0,5283.0,5303.0
MEG_1192|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER,5437.0,6601.0,4572.0
MEG_6699|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,27.0,0.0
MEG_3609|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUB,0.0,28.0,0.0
MEG_3912|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXF,1350.0,0.0,1989.0
MEG_3215|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1016|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,19.0,11.0,0.0
MEG_2118|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,1398.0,1889.0,1550.0
MEG_6618|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,164.0,23.0,111.0
MEG_6217|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,13.0,0.0
MEG_6701|Drugs|betalactams|Class_A_betalactamases|TEM,23.0,107.0,60.0
MEG_7330|Drugs|Fosfomycin|Fosfomycin_target_mutation|UHPT|RequiresSNPConfirmation,20.0,4.0,4.0
MEG_4358|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,47.0,243.0,63.0
MEG_6770|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,14.0,0.0
MEG_2500|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,80.0,0.0,64.0
MEG_46|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,403.0,25.0,239.0
MEG_3936|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|MEXW,1752.0,0.0,2880.0
MEG_8037|Drugs|Aminoglycosides|Aminoglycoside_efflux_pumps|CRCB,103.0,15.0,0.0
MEG_3591|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2446|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSA,22372.0,25556.0,18700.0
MEG_2873|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3622|Biocides|Acetate_resistance|Acetate_resistance_protein|LPDT,16093.0,17273.0,13729.0
MEG_7865|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ZUPT,3333.0,3765.0,2822.0
MEG_2080|Metals|Copper_resistance|Copper_resistance_regulator|COPY,0.0,15.0,0.0
MEG_7585|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,6.0,0.0,0.0
MEG_6777|Drugs|betalactams|Class_A_betalactamases|TEM,12.0,105.0,76.0
MEG_3904|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXC,194.0,0.0,493.0
MEG_7817|Biocides|Paraquat_resistance|Paraquat_efflux_pump|YDDG,90.0,0.0,0.0
MEG_7271|Biocides|Phenolic_compound_resistance|Phenolic_RND_efflux_pump|TRIA,931.0,0.0,1469.0
MEG_1176|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSRM,760.0,400.0,516.0
MEG_5424|Metals|Copper_resistance|Copper_resistance_regulator|PCOR,861.0,1147.0,1101.0
MEG_961|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,30.0,0.0,24.0
MEG_6629|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,167.0,38.0,198.0
MEG_4030|Drugs|MLS|Macrolide_phosphotransferases|MPHA,104.0,27.0,0.0
MEG_6121|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7043|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,142.0,1638.0,1064.0
MEG_4005|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,1170.0,1296.0,909.0
MEG_5420|Metals|Copper_resistance|Copper_resistance_protein|PCOC,666.0,749.0,682.0
MEG_6580|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,12.0,10.0,0.0
MEG_2019|Metals|Copper_resistance|Copper_resistance_protein|COPA,5682.0,6505.0,4945.0
MEG_2704|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EFMA,66.0,40.0,143.0
MEG_706|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADET2,12.0,15.0,285.0
MEG_2683|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,170.0,234.0,205.0
MEG_6500|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILB,1920.0,1908.0,2002.0
MEG_7863|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|ZRAS,0.0,632.0,0.0
MEG_6947|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,69.0,45.0
MEG_687|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI,0.0,0.0,94.0
MEG_3935|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|MEXV,620.0,0.0,1126.0
MEG_7047|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,119.0,1345.0,788.0
MEG_6506|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,867.0,911.0,969.0
MEG_3901|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXB,1005.0,0.0,1592.0
MEG_7196|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_regulator|TETRM|RequiresSNPConfirmation,170.0,2295.0,1382.0
MEG_2480|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CZRB,719.0,0.0,950.0
MEG_2528|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,43.0,0.0,28.0
MEG_3642|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,0.0,34.0,0.0
MEG_7113|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,891.0,0.0
MEG_6162|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,168.0,13.0,117.0
MEG_4293|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPMD,1320.0,0.0,1883.0
MEG_7370|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,67.0,0.0,0.0
MEG_6845|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,37.0,23.0
MEG_2909|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|FIEF,6706.0,7050.0,6065.0
MEG_6666|Drugs|betalactams|Class_A_betalactamases|TEM,62.0,0.0,79.0
MEG_4326|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,112.0,128.0,111.0
MEG_6277|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,13.0,0.0
MEG_4289|Drugs|betalactams|Mutant_porin_proteins|OMPFB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1568|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,0.0,49.0
MEG_7841|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YODB,2081.0,2417.0,1794.0
MEG_968|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,247.0,0.0,196.0
MEG_4331|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,52.0,133.0,89.0
MEG_5374|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5783|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_regulator|PHOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_690|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI,0.0,0.0,64.0
MEG_6161|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,76.0,16.0,63.0
MEG_7319|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,3.0,8.0,0.0
MEG_7861|Metals|Zinc_resistance|Zinc_resistance_regulator|ZRAR,1570.0,1865.0,1490.0
MEG_7321|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,13.0,12.0,0.0
MEG_1182|Biocides|Acid_resistance|Acid_resistance_protein|ASR,737.0,804.0,550.0
MEG_2996|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,106.0,0.0,182.0
MEG_3193|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7837|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_protein|YJCG,12340.0,13754.0,11420.0
MEG_1566|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,0.0,39.0
MEG_6704|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,41.0
MEG_3914|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXH,803.0,0.0,1345.0
MEG_4299|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|OPRM,223.0,0.0,379.0
MEG_7843|Drugs|Lipopeptides|Daptomycin-resistant_mutant|YYBT|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_370|Drugs|Fosfomycin|Fosfomycin_MFS_efflux_pump|ABAQ,0.0,0.0,321.0
MEG_6946|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,22.0,0.0
MEG_8700|Multi-compount|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITABCD,6124.0,22089.0,14247.0
MEG_7867|Metals|Zinc_resistance|Zinc_resistance_regulator|ZUR,3009.0,3456.0,2836.0
MEG_7139|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,668.0,0.0
MEG_6681|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,65.0,0.0
MEG_6493|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,0.0,20.0
MEG_3645|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,0.0,72.0,0.0
MEG_3242|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3227|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2501|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,118.0,0.0,74.0
MEG_3175|Drugs|Lipopeptides|Daptomycin-resistant_mutant|GSHF|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6839|Drugs|betalactams|Class_A_betalactamases|TEM,38.0,0.0,0.0
MEG_7069|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,0.0,0.0,20.0
MEG_2423|Drugs|betalactams|Class_A_betalactamases|CTX,18.0,0.0,0.0
MEG_4164|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,6352.0,7092.0,5016.0
MEG_8704|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,23.0
MEG_5181|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,0.0,50.0
MEG_5388|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2450|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,2915.0,3422.0,2415.0
MEG_3910|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXE,0.0,0.0,80.0
MEG_6675|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,28.0,0.0
MEG_2829|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,21.0,45.0,36.0
MEG_6863|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,36.0,28.0
MEG_3817|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0.0,47.0,34.0
MEG_8498|Drugs|betalactams|Class_C_betalactamases|PDC,0.0,0.0,24.0
MEG_3905|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXC,350.0,0.0,455.0
MEG_410|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRF,10571.0,11551.0,9367.0
MEG_4670|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,26.0,0.0
MEG_2448|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,5514.0,7702.0,5638.0
MEG_1085|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,486.0,2326.0,1796.0
MEG_6738|Drugs|betalactams|Class_A_betalactamases|TEM,29.0,12.0,36.0
MEG_7835|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YIEF,4108.0,4660.0,3877.0
MEG_3759|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MDTK,5281.0,6057.0,4432.0
MEG_4296|Drugs|betalactams|Mutant_porin_proteins|OPRD|RequiresSNPConfirmation,7.0,0.0,13.0
MEG_6861|Drugs|betalactams|Class_A_betalactamases|TEM,32.0,0.0,39.0
MEG_6142|Drugs|Mycobacterium_tuberculosis-specific_Drug|Pyrazinamide-resistant_mutant|RPSA|RequiresSNPConfirmation,0.0,1.0,0.0
MEG_685|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEH,23.0,0.0,376.0
MEG_8151|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,2827.0,3934.0,3455.0
MEG_2694|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|EATAV|RequiresSNPConfirmation,15.0,4.0,18.0
MEG_3902|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXB,18.0,0.0,62.0
MEG_4223|Drugs|Oxazolidinone|Oxazolidinone-resistant_23S_rRNA_mutation|O23S|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_4365|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,128.0,0.0,0.0
MEG_6939|Drugs|betalactams|Class_A_betalactamases|TEM,146.0,63.0,133.0
MEG_701|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEN,11.0,0.0,115.0
MEG_6100|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3009|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,0.0,60.0,0.0
MEG_6145|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3050|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|FPVA,415.0,0.0,613.0
MEG_951|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,225.0,28.0,165.0
MEG_6914|Drugs|betalactams|Class_A_betalactamases|TEM,729.0,128.0,522.0
MEG_1162|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,1185.0,264.0,446.0
MEG_914|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,56.0
MEG_3228|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_791|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,17.0,0.0,0.0
MEG_4285|Drugs|betalactams|Mutant_porin_proteins|OMPD,3016.0,446.0,2572.0
MEG_7329|Drugs|Fosfomycin|Fosfomycin_target_mutation|UHPT|RequiresSNPConfirmation,0.0,3.0,0.0
MEG_3909|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXE,541.0,0.0,862.0
MEG_8145|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,598.0,395.0,556.0
MEG_1210|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR,4357.0,5030.0,3770.0
MEG_2510|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,8.0,7.0,0.0
MEG_6957|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERC,431.0,72.0,339.0
MEG_2688|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,1686.0,1794.0,1524.0
MEG_2720|Biocides|Multi-biocide_resistance|Multi-biocide_MATE_efflux_pump|EMMDR,0.0,0.0,466.0
MEG_6049|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RCNB,2389.0,2653.0,1887.0
MEG_6548|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_regulator|SOXR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5819|Drugs|Fosfomycin|Fosfomycin_target_mutation|PTSL|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2731|Drugs|Multi-drug_resistance|Multi-drug_SMR_efflux_regulator|EMRE,247.0,0.0,416.0
MEG_645|Drugs|betalactams|Class_C_betalactamases|ADC,0.0,0.0,73.0
MEG_2083|Metals|Copper_resistance|Copper_resistance_regulator|COPZ,13.0,0.0,0.0
MEG_6927|Drugs|betalactams|Class_A_betalactamases|TEM,729.0,414.0,751.0
MEG_6139|Drugs|Lipopeptides|Daptomycin-resistant_beta-subunit_of_RNA_polymerase_RpoC|RPOCL|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3861|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,74.0,32.0,81.0
MEG_5786|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_regulator|PHOR,2903.0,3970.0,2638.0
MEG_790|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,24.0,0.0,0.0
MEG_1490|Drugs|Cationic_antimicrobial_peptides|Cationic_peptide-resistant_16S_ribosomal_subunit_protein|CAP16S|RequiresSNPConfirmation,2.0,1.0,2.0
MEG_6727|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,84.0,53.0
MEG_1585|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,1808.0,191.0,1313.0
MEG_4103|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|MVRC,2059.0,2626.0,1958.0
MEG_7302|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,6.0,6.0,3.0
MEG_3757|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|MDTJ,2838.0,3432.0,2304.0
MEG_7976|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|ARNT,1318.0,2276.0,1734.0
MEG_1280|Drugs|betalactams|Class_C_betalactamases|BLAEC,620.0,625.0,434.0
MEG_6587|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,10.0,0.0,0.0
MEG_1696|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,0.0,20.0
MEG_2961|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7317|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,196.0,423.0,230.0
MEG_2495|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,63.0,0.0,51.0
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3589|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_729|Drugs|betalactams|Penicillin_binding_protein|AMPH,7785.0,8352.0,6425.0
MEG_6742|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,94.0,65.0
MEG_1701|Metals|Sodium_resistance|Sodium_resistance_protein|CHAA,7705.0,8842.0,6186.0
MEG_1363|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,18.0,0.0
MEG_1190|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,3933.0,5961.0,4734.0
MEG_2618|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,117.0,20.0,88.0
MEG_683|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEF,0.0,0.0,84.0
MEG_2899|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETB,3522.0,3653.0,2832.0
MEG_883|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,19.0
MEG_3946|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,850.0,0.0,0.0
MEG_6959|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERE,190.0,256.0,145.0
MEG_3920|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXN,622.0,0.0,911.0
MEG_7267|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,2847.0,3084.0,2385.0
MEG_2085|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,2623.0,2192.0,1962.0
MEG_4128|Metals|Nickel_resistance|Nickel_MFS_efflux_regulator|NCRYN,251.0,276.0,345.0
MEG_139|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,31.0,0.0
MEG_7265|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,201.0,235.0,162.0
MEG_3514|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNE,200.0,441.0,298.0
MEG_3924|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXR,71.0,0.0,140.0
MEG_7042|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,172.0,2580.0,1688.0
MEG_3868|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,138.0,12.0,98.0
MEG_1040|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0.0,12.0,0.0
MEG_6591|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,19.0,21.0,0.0
MEG_4094|Drugs|Fosfomycin|Fosfomycin_target_mutation|MURA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1276|Drugs|betalactams|Class_C_betalactamases|BLAEC,1106.0,2095.0,1980.0
MEG_5830|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,5.0,10.0,0.0
MEG_6922|Drugs|betalactams|Class_A_betalactamases|TEM,45.0,246.0,235.0
MEG_6166|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,0.0,10.0,0.0
