gene_accession,cip0_S2,cip0_S3,cip0_S1
MEG_3758|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MDTK,4250.0,2693.0,4686.0
MEG_2686|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,160.0,156.0,260.0
MEG_3999|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTP,3684.0,2456.0,4064.0
MEG_6897|Drugs|betalactams|Class_A_betalactamases|TEM,54.0,18.0,0.0
MEG_6737|Drugs|betalactams|Class_A_betalactamases|TEM,54.0,0.0,0.0
MEG_3941|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXZ|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1217|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|BCRCM,0.0,25.0,74.0
MEG_2610|Drugs|betalactams|Class_C_betalactamases|DHA,97.0,0.0,25.0
MEG_6958|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERD,0.0,87.0,76.0
MEG_3076|Biocides|Acid_resistance|Acid_resistance_protein|GADA,10922.0,7364.0,11854.0
MEG_5350|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6049|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RCNB,2497.0,1622.0,2854.0
MEG_7042|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,1742.0,0.0,0.0
MEG_87|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,30.0,0.0,0.0
MEG_2693|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|EATAV|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5830|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,22.0,20.0,10.0
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation,39.0,29.0,46.0
MEG_6683|Drugs|betalactams|Class_A_betalactamases|TEM,37.0,0.0,0.0
MEG_2606|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,0.0,38.0
MEG_7196|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_regulator|TETRM|RequiresSNPConfirmation,1537.0,11.0,9.0
MEG_3948|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,11494.0,7684.0,12631.0
MEG_7843|Drugs|Lipopeptides|Daptomycin-resistant_mutant|YYBT|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1701|Metals|Sodium_resistance|Sodium_resistance_protein|CHAA,8547.0,5405.0,9113.0
MEG_373|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|ABEM,0.0,0.0,89.0
MEG_1121|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ARMR,16.0,0.0,7.0
MEG_6424|Drugs|betalactams|Class_A_betalactamases|SHV,22.0,0.0,0.0
MEG_6303|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,0.0,10.0
MEG_6889|Drugs|betalactams|Class_A_betalactamases|TEM,294.0,48.0,0.0
MEG_1592|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,18.0,69.0,0.0
MEG_5425|Metals|Copper_resistance|Copper_resistance_regulator|PCOS,1981.0,2977.0,3781.0
MEG_3889|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2,0.0,0.0,31.0
MEG_5343|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5934|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0.0,242.0,0.0
MEG_6773|Drugs|betalactams|Class_A_betalactamases|TEM,52.0,0.0,0.0
MEG_3746|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTA,9453.0,6218.0,10507.0
MEG_6807|Drugs|betalactams|Class_A_betalactamases|TEM,59.0,10.0,0.0
MEG_6632|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,49.0,67.0,38.0
MEG_2869|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,899.0,1081.0,1098.0
MEG_5783|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_regulator|PHOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7853|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ZNTA,18766.0,12649.0,20167.0
MEG_1486|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CADD,0.0,44.0,0.0
MEG_3862|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,181.0,13.0,94.0
MEG_7842|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|YOGI,12452.0,8294.0,13846.0
MEG_7110|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,44.0,0.0
MEG_6502|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILC,376.0,867.0,1079.0
MEG_6916|Drugs|betalactams|Class_A_betalactamases|TEM,80.0,19.0,0.0
MEG_2833|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,16.0,16.0,18.0
MEG_6798|Drugs|betalactams|Class_A_betalactamases|TEM,60.0,0.0,0.0
MEG_8634|Drugs|Lipopeptides|Colistin-resistant_mutant|PMRAR|RequiresSNPConfirmation,5268.0,3452.0,5632.0
MEG_5838|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACF,3.0,0.0,0.0
MEG_6106|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,3.0,30.0,54.0
MEG_4169|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKB,2472.0,1562.0,2634.0
MEG_6846|Drugs|betalactams|Class_A_betalactamases|TEM,18.0,0.0,0.0
MEG_1055|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,673.0,213.0,96.0
MEG_4002|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODA,6548.0,4496.0,7394.0
MEG_1229|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|BEXA,194.0,196.0,99.0
MEG_4102|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|MUXC,562.0,0.0,453.0
MEG_3227|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3842|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,1521.0,372.0,1046.0
MEG_919|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,21.0,0.0
MEG_6153|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|RUVB,205.0,0.0,0.0
MEG_4071|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRC,134.0,0.0,0.0
MEG_3606|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,73.0,45.0,21.0
MEG_408|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRE,8227.0,5614.0,9518.0
MEG_2528|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,33.0,0.0,9.0
MEG_3907|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXD,505.0,0.0,266.0
MEG_5365|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,1.0,0.0
MEG_3589|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3924|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXR,0.0,0.0,8.0
MEG_6951|Drugs|betalactams|Class_A_betalactamases|TEM,88.0,11.0,0.0
MEG_7312|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,108.0,631.0,252.0
MEG_6629|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,63.0,47.0,28.0
MEG_3861|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,191.0,33.0,127.0
MEG_3242|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,0.0,1.0,0.0
MEG_705|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADET1,10.0,0.0,113.0
MEG_4300|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|OPRM,94.0,0.0,79.0
MEG_3752|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTF,21017.0,13821.0,22151.0
MEG_3080|Biocides|Acid_resistance|Acid_resistance_regulator|GADE,3934.0,2635.0,4507.0
MEG_46|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,29.0,0.0,0.0
MEG_7864|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|ZRAS,7316.0,5432.0,9615.0
MEG_3|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,6.0,3.0,2.0
MEG_7143|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,83.0,0.0
MEG_3977|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,3.0,2.0,3.0
MEG_7859|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUC,5574.0,3829.0,6166.0
MEG_7472|Drugs|Glycopeptides|VanC-type_regulator|VANRC,23.0,0.0,0.0
MEG_8080|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|EPTB,5847.0,4194.0,6373.0
MEG_6126|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7096|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,0.0,154.0,0.0
MEG_6745|Drugs|betalactams|Class_A_betalactamases|TEM,31.0,0.0,0.0
MEG_2121|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,9215.0,6165.0,10336.0
MEG_4348|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,253.0,0.0,110.0
MEG_2991|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,80.0,0.0,81.0
MEG_4367|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,0.0,67.0
MEG_3447|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KDEA,1568.0,1044.0,1614.0
MEG_2604|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,82.0,19.0
MEG_7868|Metals|Zinc_resistance|Zinc_resistance_regulator|ZUR,1432.0,942.0,1631.0
MEG_7055|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETBP,0.0,80.0,0.0
MEG_1580|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,31.0,92.0,0.0
MEG_6575|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,1724.0,1069.0,1894.0
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,0.0,0.0,1173.0
MEG_7264|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,3425.0,2162.0,3565.0
MEG_7378|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,47.0,0.0,0.0
MEG_6783|Drugs|betalactams|Class_A_betalactamases|TEM,53.0,0.0,0.0
MEG_5831|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,18.0,6.0,0.0
MEG_2676|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,218.0,126.0,205.0
MEG_2674|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,187.0,105.0,192.0
MEG_7834|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YHCN,673.0,486.0,848.0
MEG_6627|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,90.0,103.0,27.0
MEG_7865|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ZUPT,3367.0,2191.0,3596.0
MEG_4175|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,640.0,382.0,640.0
MEG_6359|Drugs|betalactams|Class_A_betalactamases|SHV,28.0,36.0,0.0
MEG_5333|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,2.0,0.0,0.0
MEG_2435|Drugs|betalactams|Class_A_betalactamases|CTX,28367.0,6319.0,53239.0
MEG_3860|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,0.0,0.0,27.0
MEG_4345|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,0.0,118.0
MEG_2995|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,79.0,0.0,53.0
MEG_4008|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,1537.0,945.0,1713.0
MEG_5814|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTB,7348.0,5481.0,8244.0
MEG_2452|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CUSR,6080.0,3897.0,6476.0
MEG_2081|Metals|Copper_resistance|Copper_resistance_regulator|COPZ,0.0,3.0,0.0
MEG_1028|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,38.0,0.0,0.0
MEG_1218|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|BCRCM,0.0,0.0,70.0
MEG_2671|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,201.0,145.0,267.0
MEG_1690|Drugs|betalactams|Class_A_betalactamases|CFX,13.0,0.0,0.0
MEG_401|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB,23802.0,15362.0,25829.0
MEG_785|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,13.0,0.0,0.0
MEG_2848|Drugs|MLS|23S_rRNA_methyltransferases|ERMT,0.0,0.0,43.0
MEG_8249|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,108645.0,94588.0,116142.0
MEG_1585|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,204.0,1821.0,709.0
MEG_2955|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,2.0,0.0,1.0
MEG_4173|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,5321.0,3442.0,5821.0
MEG_6621|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,64.0,71.0,17.0
MEG_6873|Drugs|betalactams|Class_A_betalactamases|TEM,163.0,29.0,0.0
MEG_2088|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORB,4726.0,2893.0,5062.0
MEG_3868|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,315.0,37.0,191.0
MEG_6697|Drugs|betalactams|Class_A_betalactamases|TEM,59.0,0.0,0.0
MEG_6664|Drugs|betalactams|Class_A_betalactamases|TEM,30.0,11.0,0.0
MEG_2646|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,41.0,12.0,6.0
MEG_3912|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXF,436.0,0.0,306.0
MEG_5977|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0.0,2269.0,440.0
MEG_4061|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|MSBA,12303.0,8018.0,13377.0
MEG_2870|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,20979.0,12628.0,22056.0
MEG_987|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0.0,0.0,45.0
MEG_6099|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,1.0,0.0,0.0
MEG_4350|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,336.0,108.0,148.0
MEG_3591|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7238|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,0.0,0.0,23.0
MEG_6711|Drugs|betalactams|Class_A_betalactamases|TEM,38.0,0.0,0.0
MEG_998|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0.0,0.0,19.0
MEG_1193|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,6806.0,4303.0,7113.0
MEG_729|Drugs|betalactams|Penicillin_binding_protein|AMPH,7814.0,5222.0,8655.0
MEG_1016|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,36.0,0.0,0.0
MEG_2609|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,75.0,20.0
MEG_3737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,3717.0,2488.0,4127.0
MEG_2118|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,1810.0,955.0,1817.0
MEG_6654|Metals|Copper_resistance|Copper_resistance_protein|TCRZ,41.0,44.0,75.0
MEG_2453|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CUSS,10360.0,6525.0,11320.0
MEG_6105|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,1.0,0.0,0.0
MEG_8452|Drugs|Multi-drug_resistance|MDR_regulator|PARS,158.0,0.0,77.0
MEG_399|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,8892.0,5826.0,9629.0
MEG_2024|Metals|Copper_resistance|Copper_resistance_protein|COPA,225.0,150.0,231.0
MEG_6960|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERW,0.0,24.0,25.0
MEG_3940|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXY,389.0,0.0,227.0
MEG_7028|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,59.0,0.0,30.0
MEG_3449|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|KEXD,2467.0,2221.0,2654.0
MEG_2689|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBB,2895.0,1833.0,3069.0
MEG_1181|Biocides|Acid_resistance|Acid_resistance_protein|ASR,2132.0,1474.0,2329.0
MEG_5794|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|PMPM,133.0,0.0,135.0
MEG_6593|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,9.0,0.0,0.0
MEG_6031|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,36.0,0.0,0.0
MEG_4333|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,103.0,90.0,160.0
MEG_5801|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|PMRF,7119.0,4560.0,7543.0
MEG_2038|Metals|Copper_resistance|Copper_resistance_protein|COPB,0.0,0.0,37.0
MEG_6678|Drugs|betalactams|Class_A_betalactamases|TEM,46.0,0.0,0.0
MEG_3051|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|FPVA,0.0,0.0,43.0
MEG_6705|Drugs|betalactams|Class_A_betalactamases|TEM,40.0,0.0,0.0
MEG_888|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,28.0,0.0,0.0
MEG_7052|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,1515.0,42.0,0.0
MEG_7106|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,59.0,0.0
MEG_3175|Drugs|Lipopeptides|Daptomycin-resistant_mutant|GSHF|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6624|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,47.0,64.0,31.0
MEG_2430|Drugs|betalactams|Class_A_betalactamases|CTX,17781.0,5227.0,12078.0
MEG_7333|Drugs|Glycopeptides|VanA-type_resistance_protein|VAN|RequiresSNPConfirmation,0.0,1.0,1.0
MEG_1283|Drugs|betalactams|Class_C_betalactamases|BLAEC,542.0,198.0,965.0
MEG_8445|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,4728.0,3105.0,5079.0
MEG_414|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,15.0,24.0,6.0
MEG_7119|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,190.0
MEG_6113|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,1662.0,10701.0,4679.0
MEG_2091|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,2975.0,1926.0,2972.0
MEG_3609|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUB,34.0,20.0,0.0
MEG_690|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI,0.0,0.0,38.0
MEG_6865|Drugs|betalactams|Class_A_betalactamases|TEM,53.0,12.0,0.0
MEG_6752|Drugs|betalactams|Class_A_betalactamases|TEM,15.0,0.0,0.0
MEG_6509|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILS,1744.0,2184.0,2284.0
MEG_1279|Drugs|betalactams|Class_C_betalactamases|BLAEC,916.0,266.0,485.0
MEG_1151|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,2778.0,3349.0,3725.0
MEG_7313|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,1.0,5.0,3.0
MEG_3648|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LSAE,67.0,26.0,40.0
MEG_7320|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,13.0,0.0,3.0
MEG_7132|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,41.0,0.0,0.0
MEG_3144|Drugs|Fosfomycin|Fosfomycin_target_mutation|GLPT|RequiresSNPConfirmation,855.0,265.0,457.0
MEG_7841|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YODB,2095.0,1311.0,2413.0
MEG_2455|Metals|Copper_resistance|Copper_resistance_protein|CUTC,2345.0,1406.0,2318.0
MEG_7097|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,29.0,237.0,46.0
MEG_6950|Drugs|betalactams|Class_A_betalactamases|TEM,60.0,13.0,0.0
MEG_7867|Metals|Zinc_resistance|Zinc_resistance_regulator|ZUR,3257.0,2040.0,3545.0
MEG_6166|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,17.0,13.0,13.0
MEG_1636|Drugs|betalactams|Class_A_betalactamases|CBLA,77.0,43.0,56.0
MEG_3751|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTE,8440.0,5408.0,9055.0
MEG_6546|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB,175.0,0.0,202.0
MEG_703|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADER,26.0,0.0,73.0
MEG_7267|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,2936.0,1883.0,3191.0
MEG_2116|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,1060.0,767.0,1004.0
MEG_3232|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3588|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3082|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADW,99.0,128.0,61.0
MEG_2895|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECD,1489.0,1441.0,1765.0
MEG_6763|Drugs|betalactams|Class_A_betalactamases|TEM,43.0,0.0,0.0
MEG_2530|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,27.0
MEG_6655|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|TEHA,7138.0,4671.0,7990.0
MEG_4171|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,5210.0,3272.0,5439.0
MEG_2023|Metals|Copper_resistance|Copper_resistance_protein|COPA,0.0,0.0,48.0
MEG_3957|Drugs|betalactams|Class_C_betalactamases|MIR,0.0,0.0,29.0
MEG_6545|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB,4443.0,2774.0,4889.0
MEG_6616|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,64.0,0.0,48.0
MEG_1587|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,35.0,93.0,17.0
MEG_1095|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,1480.0,177.0,121.0
MEG_400|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,1644.0,1200.0,1565.0
MEG_4101|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|MUXB,1082.0,0.0,778.0
MEG_3189|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2448|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,6883.0,3281.0,7298.0
MEG_728|Drugs|betalactams|Class_C_betalactamases|AMPC,1141.0,2721.0,1523.0
MEG_2678|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,212.0,145.0,228.0
MEG_6053|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RECGM,881.0,0.0,925.0
MEG_3754|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTG,2715.0,1901.0,3220.0
MEG_2701|Biocides|Acid_resistance|Acid_resistance_protein|EEFA,1914.0,1389.0,1784.0
MEG_4331|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,171.0,113.0,154.0
