gene_accession,cipbeta40_S3,cipbeta40_S2,cipbeta40_S1
MEG_7834|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YHCN,448.0,223.0,535.0
MEG_5333|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,8.0,0.0,1.0
MEG_7974|Drugs|betalactams|Class_C_betalactamase_regulator|AMPCR|RequiresSNPConfirmation,608.0,322.0,922.0
MEG_2730|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRD,2849.0,1439.0,2941.0
MEG_2692|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBC,1922.0,967.0,2370.0
MEG_6439|Drugs|betalactams|Class_A_betalactamases|SHV,55.0,0.0,0.0
MEG_1082|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH4,0.0,29.0,0.0
MEG_6614|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,126.0,69.0,33.0
MEG_3886|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1,33.0,289.0,585.0
MEG_2148|Drugs|betalactams|Class_A_betalactamases|CTX,20.0,0.0,0.0
MEG_798|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,43.0
MEG_3889|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2,0.0,234.0,25.0
MEG_2687|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,127.0,60.0,130.0
MEG_7309|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,3.0,25.0,6.0
MEG_6887|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,61.0
MEG_3587|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5817|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTS,2031.0,1172.0,2027.0
MEG_837|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,36.0,0.0,0.0
MEG_2644|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0.0,16.0,0.0
MEG_2962|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,91.0,0.0,19.0
MEG_7362|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,0.0,0.0,103.0
MEG_7060|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,0.0,128.0,0.0
MEG_4009|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,1416.0,685.0,1584.0
MEG_6506|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,187.0,795.0,291.0
MEG_2950|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,40.0,0.0,0.0
MEG_1368|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,44.0
MEG_6670|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,15.0
MEG_6981|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,43.0,0.0,0.0
MEG_4210|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORB,1006.0,0.0,386.0
MEG_1173|Metals|Arsenic_resistance|Arsenic_resistance_regulator|ARSR,1369.0,682.0,1930.0
MEG_3643|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,0.0,56.0,0.0
MEG_4094|Drugs|Fosfomycin|Fosfomycin_target_mutation|MURA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6595|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,96.0,44.0,22.0
MEG_7068|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,0.0,128.0,0.0
MEG_7373|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,55.0,0.0,279.0
MEG_3449|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|KEXD,343.0,895.0,977.0
MEG_8680|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRS|RequiresSNPConfirmation,8720.0,14459.0,16192.0
MEG_6796|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,10.0,0.0
MEG_4350|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,196.0,88.0,83.0
MEG_5882|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,969.0,135.0,2029.0
MEG_1301|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,0.0,0.0,468.0
MEG_506|Drugs|betalactams|Class_C_betalactamases|ADC,0.0,70.0,0.0
MEG_6501|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILC,396.0,1395.0,547.0
MEG_7182|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,109.0,227.0,183.0
MEG_2160|Drugs|betalactams|Class_A_betalactamases|CTX,13.0,0.0,0.0
MEG_1115|Drugs|Multi-drug_resistance|MDR_regulator|ARLR,212.0,0.0,123.0
MEG_4334|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,39.0,51.0,0.0
MEG_6136|Drugs|Multi-drug_resistance|MDR_mutation|MRPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_958|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,35.0
MEG_1061|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,481.0,109.0,140.0
MEG_3586|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_950|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,39.0
MEG_3588|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5366|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5823|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|QACAB,0.0,0.0,81.0
MEG_6583|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,140.0,44.0,49.0
MEG_3543|Drugs|betalactams|Class_A_betalactamases|LEN,0.0,16.0,0.0
MEG_4182|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMD,0.0,24.0,0.0
MEG_6607|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,101.0,51.0,0.0
MEG_7265|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,162.0,88.0,136.0
MEG_6300|Drugs|betalactams|Class_A_betalactamases|SHV,13.0,0.0,8.0
MEG_1590|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,62.0,0.0
MEG_7866|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ZUPT,1106.0,607.0,1387.0
MEG_2724|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRB,2069.0,1072.0,2099.0
MEG_2431|Drugs|betalactams|Class_A_betalactamases|CTX,281.0,135.0,70.0
MEG_859|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,50.0,0.0,0.0
MEG_8280|Drugs|betalactams|Class_A_betalactamases|OKP,0.0,0.0,14.0
MEG_2132|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CRP,3893.0,2650.0,3915.0
MEG_6502|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILC,0.0,530.0,134.0
MEG_2091|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,1909.0,1109.0,1790.0
MEG_6545|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB,2499.0,1169.0,2958.0
MEG_2897|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,1449.0,400.0,941.0
MEG_2794|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0.0,22.0,18.0
MEG_2701|Biocides|Acid_resistance|Acid_resistance_protein|EEFA,3122.0,1449.0,1589.0
MEG_4332|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,235.0,134.0,96.0
MEG_3835|Drugs|Multi-drug_resistance|Multi-drug_MATE_efflux_pump|MEPB,362.0,0.0,141.0
MEG_3076|Biocides|Acid_resistance|Acid_resistance_protein|GADA,6108.0,3166.0,7503.0
MEG_3183|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_4174|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,918.0,470.0,969.0
MEG_1370|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,57.0
MEG_8087|Biocides|Aldehyde_resistance|Aldehyde_degradation|FORMA,1328.0,0.0,0.0
MEG_7328|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|UGD,4120.0,1430.0,5243.0
MEG_2898|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETA,2579.0,1332.0,3161.0
MEG_3836|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_regulator|MEPR,393.0,0.0,133.0
MEG_1143|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSA,4490.0,4670.0,1043.0
MEG_4164|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,3641.0,1858.0,4383.0
MEG_6931|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,98.0
MEG_6597|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,125.0,50.0,25.0
MEG_7200|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,26.0,33.0,39.0
MEG_2528|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,130.0
MEG_6895|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,26.0,74.0
MEG_2090|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,1549.0,895.0,1644.0
MEG_7502|Drugs|Glycopeptides|VanC-type_regulator|VANSC,93.0,0.0,396.0
MEG_6961|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERZ,52.0,3418.0,0.0
MEG_6625|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0.0,86.0,148.0
MEG_1696|Drugs|betalactams|Class_A_betalactamases|CFX,23.0,0.0,20.0
MEG_4330|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,156.0,96.0,88.0
MEG_785|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,35.0
MEG_2196|Drugs|betalactams|Class_A_betalactamases|CTX,24.0,16.0,0.0
MEG_6878|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,38.0,129.0
MEG_7868|Metals|Zinc_resistance|Zinc_resistance_regulator|ZUR,819.0,421.0,927.0
MEG_6146|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSC|RequiresSNPConfirmation,7.0,8.0,7.0
MEG_8700|Multi-compount|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITABCD,2473.0,704.0,3751.0
MEG_2421|Drugs|betalactams|Class_A_betalactamases|CTX,1488.0,973.0,0.0
MEG_7861|Metals|Zinc_resistance|Zinc_resistance_regulator|ZRAR,1129.0,0.0,1112.0
MEG_400|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,2714.0,1310.0,1170.0
MEG_2430|Drugs|betalactams|Class_A_betalactamases|CTX,5344.0,5872.0,6118.0
MEG_2684|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,116.0,59.0,143.0
MEG_380|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|ABES,0.0,20.0,0.0
MEG_1488|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|CADX,789.0,1703.0,989.0
MEG_2523|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,157.0,31.0,0.0
MEG_6507|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,902.0,3419.0,1244.0
MEG_3514|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNE,760.0,323.0,268.0
MEG_2551|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,333.0,71.0,96.0
MEG_1164|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,1296.0,729.0,1217.0
MEG_2732|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRK,2640.0,1305.0,3423.0
MEG_973|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,25.0
MEG_3611|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC,145.0,0.0,0.0
MEG_3233|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3207|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_4061|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|MSBA,6544.0,3396.0,7822.0
MEG_988|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0.0,61.0,159.0
MEG_7302|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,3.0,2.0,4.0
MEG_3832|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MEPA,292.0,0.0,185.0
MEG_2739|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|EPTA,6639.0,3063.0,7887.0
MEG_2393|Drugs|betalactams|Class_A_betalactamases|CTX,393.0,194.0,99.0
MEG_2691|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBC,1169.0,588.0,1421.0
MEG_2612|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,2.0,0.0
MEG_7238|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,0.0,30.0,0.0
MEG_376|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|ABES,0.0,65.0,0.0
MEG_7884|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,315.0,0.0,117.0
MEG_5335|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3448|Drugs|Aminoglycosides|Aminoglycoside_efflux_pumps|KDPE,3334.0,1645.0,4134.0
MEG_2332|Drugs|betalactams|Class_A_betalactamases|CTX,14.0,0.0,0.0
MEG_1004|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9,133.0,0.0,36.0
MEG_6928|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,17.0,157.0
MEG_6238|Drugs|betalactams|Class_A_betalactamases|SHV,32.0,11.0,9.0
MEG_6922|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,80.0
MEG_3860|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,0.0,41.0,0.0
MEG_6082|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ROBA,3657.0,1743.0,4276.0
MEG_915|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,285.0
MEG_2578|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRF,0.0,0.0,22.0
MEG_7313|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,11.0,0.0,35.0
MEG_903|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,32.0,69.0,0.0
MEG_8678|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RPSL|RequiresSNPConfirmation,2729.0,2462.0,2601.0
MEG_3178|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,36.0,61.0,109.0
MEG_696|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEK,0.0,71.0,0.0
MEG_3288|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,838.0,412.0,953.0
MEG_2672|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,147.0,66.0,144.0
MEG_8712|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,14.0,34.0
MEG_6638|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0.0,97.0,161.0
MEG_7499|Drugs|Glycopeptides|VanC-type_regulator|VANSC,61.0,0.0,549.0
MEG_6813|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,24.0
MEG_703|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADER,0.0,131.0,0.0
MEG_1114|Drugs|Multi-drug_resistance|MDR_regulator|ARLR,74.0,0.0,0.0
MEG_2588|Drugs|betalactams|Class_C_betalactamases|DHA,284.0,113.0,91.0
MEG_3009|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,104.0,0.0,129.0
MEG_8080|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|EPTB,6025.0,2904.0,3569.0
MEG_6623|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,98.0,0.0,0.0
MEG_6680|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,9.0,31.0
MEG_6169|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,14.0,0.0,0.0
MEG_6821|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,17.0
MEG_4072|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRC,296.0,0.0,0.0
MEG_1652|Biocides|Biguanide_resistance|Biguanide_cation_efflux|CEPAB,2141.0,1115.0,1031.0
MEG_3831|Drugs|Lipopeptides|Lysocin-resistant_mutant|MENA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6552|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_resistance_regulator|SOXS|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6509|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILS,481.0,1628.0,749.0
MEG_4348|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,111.0,0.0
MEG_142|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,26.0,0.0
MEG_8717|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,0.0,45.0,0.0
MEG_1182|Biocides|Acid_resistance|Acid_resistance_protein|ASR,380.0,230.0,545.0
MEG_6873|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,73.0
MEG_6028|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0.0,78.0,136.0
MEG_2683|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,101.0,71.0,124.0
MEG_6866|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,39.0
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,5086.0,2425.0,5554.0
MEG_1046|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,581.0,268.0,185.0
MEG_943|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,27.0
MEG_7329|Drugs|Fosfomycin|Fosfomycin_target_mutation|UHPT|RequiresSNPConfirmation,20.0,0.0,9.0
MEG_2162|Drugs|betalactams|Class_A_betalactamases|CTX,10.0,0.0,0.0
MEG_2547|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,43.0,76.0,0.0
MEG_8288|Drugs|betalactams|Mutant_porin_proteins|OMPA,5576.0,2669.0,5066.0
MEG_2337|Drugs|betalactams|Class_A_betalactamases|CTX,10.0,0.0,0.0
MEG_4358|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,203.0,134.0,94.0
MEG_2121|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,5389.0,2498.0,6179.0
MEG_7146|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,52.0
MEG_3290|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR,1751.0,847.0,1824.0
MEG_1156|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,87.0,0.0,90.0
MEG_779|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,30.0,10.0,0.0
MEG_7883|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB|RequiresSNPConfirmation,3133.0,2598.0,1395.0
MEG_2675|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,111.0,55.0,155.0
MEG_2383|Drugs|betalactams|Class_A_betalactamases|CTX,22.0,0.0,0.0
MEG_1096|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,706.0,306.0,211.0
MEG_7581|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,0.0,0.0,52.0
MEG_4344|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,322.0,0.0,0.0
MEG_2831|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,19.0,44.0,0.0
MEG_7361|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,0.0,0.0,67.0
MEG_4005|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,630.0,333.0,831.0
MEG_6983|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,502.0,0.0,136.0
MEG_3460|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KMRA,3654.0,1594.0,1374.0
MEG_7321|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,39.0,2.0,22.0
MEG_5813|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTA,5525.0,2912.0,5709.0
MEG_2488|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,14.0,0.0
MEG_6671|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,28.0
MEG_4175|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,377.0,26.0,265.0
MEG_3271|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|HNS,2346.0,1275.0,2575.0
MEG_3626|Drugs|Lipopeptides|Colistin-resistant_mutant|LPXA|RequiresSNPConfirmation,0.0,2.0,0.0
MEG_5780|Drugs|Lipopeptides|Daptomycin-resistant_mutant|PGSA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6984|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,125.0,0.0,82.0
MEG_6022|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0.0,65.0,60.0
MEG_3242|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1144|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSA,64.0,140.0,33.0
MEG_3977|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,2.0,4.0,1.0
MEG_699|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEL,0.0,59.0,0.0
MEG_8289|Drugs|Multi-drug_resistance|MDR_mutant_porin_proteins|OMPK|RequiresSNPConfirmation,1670.0,668.0,628.0
MEG_5930|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,5509.0,689.0,10749.0
MEG_2754|Drugs|MLS|Macrolide_esterases|ERED,0.0,37.0,0.0
MEG_684|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEG,0.0,499.0,0.0
MEG_3001|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,0.0,0.0,49.0
MEG_6763|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,25.0
MEG_902|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,47.0,69.0,0.0
MEG_7307|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,0.0,617.0,0.0
MEG_4010|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,2655.0,1288.0,3024.0
MEG_3641|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,91.0,0.0,53.0
MEG_767|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,68.0
MEG_861|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,15.0,0.0,0.0
MEG_4339|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,247.0,118.0,108.0
MEG_11|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,1.0,1.0,0.0
MEG_6889|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,36.0,129.0
MEG_5334|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2204|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,8.0,0.0
MEG_5830|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,389.0,182.0,117.0
MEG_6701|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,40.0
MEG_2524|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,172.0,54.0,56.0
MEG_2192|Drugs|betalactams|Class_A_betalactamases|CTX,22.0,0.0,0.0
MEG_3222|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3999|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTP,1830.0,1023.0,2508.0
MEG_4670|Drugs|betalactams|Class_D_betalactamases|OXA,50.0,26.0,0.0
MEG_1211|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR,723.0,409.0,917.0
MEG_983|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME,0.0,0.0,42.0
MEG_878|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,28.0,0.0,0.0
