gene_accession,cipbeta20_S2,cipbeta20_S3,cipbeta20_S1
MEG_2991|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,27.0,43.0,129.0
MEG_1182|Biocides|Acid_resistance|Acid_resistance_protein|ASR,632.0,403.0,704.0
MEG_6632|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,690.0,298.0,53.0
MEG_4072|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRC,226.0,116.0,0.0
MEG_2530|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,11.0,0.0
MEG_4008|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,1112.0,881.0,1329.0
MEG_6552|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_resistance_regulator|SOXS|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2898|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETA,4397.0,2598.0,4411.0
MEG_1578|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,28.0,102.0
MEG_3080|Biocides|Acid_resistance|Acid_resistance_regulator|GADE,4105.0,2189.0,3781.0
MEG_1016|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,0.0,0.0,22.0
MEG_3737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,3167.0,1953.0,3384.0
MEG_2987|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,0.0,171.0,163.0
MEG_2895|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECD,198.0,1067.0,357.0
MEG_4207|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORA,0.0,3033.0,62.0
MEG_6427|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,44.0,42.0
MEG_4203|Biocides|Paraquat_resistance|Paraquat_resistance_protein|NMPC,0.0,0.0,640.0
MEG_6710|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,14.0,0.0
MEG_221|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,8.0
MEG_3873|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,66.0,26.0,98.0
MEG_2577|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRE,101.0,89.0,68.0
MEG_4217|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NREB,56.0,0.0,0.0
MEG_3865|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,56.0,0.0,62.0
MEG_2455|Metals|Copper_resistance|Copper_resistance_protein|CUTC,1779.0,1197.0,2076.0
MEG_3644|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,89.0,35.0,57.0
MEG_2801|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0.0,0.0,42.0
MEG_7811|Metals|Iron_resistance|Iron_resistance_protein|YBTP,10269.0,4169.0,1250.0
MEG_4326|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,28.0,158.0,205.0
MEG_3998|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTH,7853.0,5306.0,8592.0
MEG_3752|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTF,20095.0,10681.0,18913.0
MEG_7867|Metals|Zinc_resistance|Zinc_resistance_regulator|ZUR,3187.0,1705.0,2963.0
MEG_5341|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6575|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,1581.0,971.0,1640.0
MEG_7265|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,164.0,133.0,197.0
MEG_3001|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,0.0,47.0,66.0
MEG_6890|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,34.0,14.0
MEG_41|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,20.0,65.0
MEG_6629|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,571.0,313.0,64.0
MEG_7859|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUC,4521.0,3004.0,4991.0
MEG_1044|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,15.0,45.0,127.0
MEG_5932|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,24.0,495.0,0.0
MEG_1284|Drugs|betalactams|Class_C_betalactamases|BLAEC,645.0,29.0,101.0
MEG_20|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,0.0,69.0
MEG_7319|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,1.0,165.0,9.0
MEG_8699|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,23.0,18.0
MEG_1698|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,18.0,26.0
MEG_7328|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|UGD,6258.0,3353.0,2370.0
MEG_3751|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTE,7970.0,4716.0,7748.0
MEG_795|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,53.0,0.0,0.0
MEG_8142|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GRLA|RequiresSNPConfirmation,0.0,931.0,0.0
MEG_2607|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,150.0,0.0
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation,10.0,18.0,19.0
MEG_3817|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,65.0,0.0,116.0
MEG_6759|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,10.0,0.0
MEG_770|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,39.0,0.0
MEG_1061|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,40.0,201.0,197.0
MEG_6477|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,14.0,17.0
MEG_811|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,77.0,0.0,0.0
MEG_7068|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,0.0,0.0,42.0
MEG_4338|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,59.0,0.0
MEG_1701|Metals|Sodium_resistance|Sodium_resistance_protein|CHAA,6902.0,4299.0,7360.0
MEG_4334|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,22.0,30.0,39.0
MEG_2393|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,145.0,0.0
MEG_4012|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,5019.0,3097.0,4829.0
MEG_3662|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARA,1478.0,983.0,1613.0
MEG_409|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRF,9985.0,6295.0,9928.0
MEG_2618|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,159.0,17.0,17.0
MEG_6846|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,17.0
MEG_46|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,22.0,60.0
MEG_6027|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,279.0,0.0,17.0
MEG_4175|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,137.0,365.0,122.0
MEG_3|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,3.0,0.0,0.0
MEG_6588|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,37.0,0.0
MEG_6111|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1025|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,36.0,193.0,161.0
MEG_3255|Biocides|Acid_resistance|Acid_resistance_protein|HDEB,1812.0,1069.0,1682.0
MEG_4358|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,92.0,133.0
MEG_7374|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,0.0,162.0,0.0
MEG_4339|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,151.0,166.0
MEG_4980|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,0.0,214.0
MEG_3832|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MEPA,0.0,2252.0,66.0
MEG_2720|Biocides|Multi-biocide_resistance|Multi-biocide_MATE_efflux_pump|EMMDR,0.0,0.0,723.0
MEG_7869|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,28.0,79.0
MEG_2517|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,72.0,186.0,0.0
MEG_5424|Metals|Copper_resistance|Copper_resistance_regulator|PCOR,427.0,213.0,1858.0
MEG_4283|Drugs|betalactams|Mutant_porin_proteins|OMP37,246.0,1802.0,1815.0
MEG_7069|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,0.0,0.0,24.0
MEG_6624|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,570.0,246.0,48.0
MEG_2677|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,179.0,129.0,179.0
MEG_1217|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|BCRCM,30.0,0.0,64.0
MEG_916|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,120.0,0.0,0.0
MEG_6145|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2493|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,117.0,0.0,0.0
MEG_996|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0.0,0.0,35.0
MEG_6501|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILC,394.0,376.0,2941.0
MEG_2951|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6550|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|SOXRB,848.0,652.0,1139.0
MEG_7313|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,0.0,70.0,5.0
MEG_1041|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,13.0,132.0,121.0
MEG_5400|Drugs|betalactams|Penicillin_binding_protein|PBP2,12638.0,8201.0,13311.0
MEG_3747|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTB,19033.0,12979.0,21211.0
MEG_8273|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORC,0.0,3734.0,111.0
MEG_5883|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,228.0,2339.0,432.0
MEG_7856|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA,4117.0,2739.0,4374.0
MEG_6877|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,38.0,0.0
MEG_6140|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|RPOS,355.0,413.0,863.0
MEG_5787|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|PITA,14163.0,9136.0,14424.0
MEG_1179|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|ASMA,347.0,2381.0,2555.0
MEG_704|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADES,82.0,0.0,0.0
MEG_211|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,96.0,73.0
MEG_6112|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,3.0,0.0
MEG_7329|Drugs|Fosfomycin|Fosfomycin_target_mutation|UHPT|RequiresSNPConfirmation,0.0,74.0,2.0
MEG_949|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,1345.0,0.0,0.0
MEG_6957|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERC,0.0,57.0,57.0
MEG_7060|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,0.0,0.0,20.0
MEG_4074|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRD,0.0,47.0,0.0
MEG_6583|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,66.0,0.0
MEG_4344|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,0.0,181.0
MEG_2400|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,15.0,0.0
MEG_5366|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2093|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORD,1514.0,628.0,1187.0
MEG_1593|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,124.0,333.0
MEG_2450|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,1915.0,1527.0,2807.0
MEG_1216|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|BCRCM,19.0,0.0,20.0
MEG_3002|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,12.0,205.0,161.0
MEG_7016|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,1193.0,412.0,48.0
MEG_6652|Metals|Copper_resistance|Copper_resistance_protein|TCRB,1326.0,4789.0,2846.0
MEG_8290|Drugs|betalactams|Mutant_porin_proteins|OMPK36|RequiresSNPConfirmation,1414.0,1251.0,1535.0
MEG_1693|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,22.0,54.0
MEG_410|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRF,10150.0,6264.0,9770.0
MEG_8700|Multi-compount|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITABCD,13687.0,1020.0,2292.0
MEG_6626|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,663.0,281.0,63.0
MEG_6082|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ROBA,5928.0,3392.0,6012.0
MEG_3288|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,1272.0,812.0,1221.0
MEG_6703|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,19.0
MEG_8288|Drugs|betalactams|Mutant_porin_proteins|OMPA,5623.0,4488.0,6628.0
MEG_975|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,300.0,0.0
MEG_864|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,10.0,0.0
MEG_8450|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,381.0,0.0
MEG_2132|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CRP,4564.0,3527.0,5269.0
MEG_2606|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,0.0,67.0
MEG_952|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,92.0,0.0
MEG_4033|Drugs|MLS|Macrolide_phosphotransferases|MPHB,3572.0,2152.0,3495.0
MEG_4029|Drugs|MLS|Macrolide_phosphotransferases|MPHA,131.0,817.0,231.0
MEG_7974|Drugs|betalactams|Class_C_betalactamase_regulator|AMPCR|RequiresSNPConfirmation,1139.0,700.0,1094.0
MEG_2681|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,202.0,131.0,189.0
MEG_6608|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,35.0,0.0
MEG_6500|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILB,850.0,458.0,3448.0
MEG_2831|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,80.0,0.0,0.0
MEG_6610|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,47.0,0.0
MEG_407|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,8596.0,5469.0,9220.0
MEG_6146|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSC|RequiresSNPConfirmation,5.0,5.0,8.0
MEG_972|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,43.0,0.0,0.0
MEG_4976|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,0.0,70.0
MEG_6105|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6634|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,680.0,304.0,90.0
MEG_2122|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,1987.0,2088.0,3154.0
MEG_6597|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,49.0,0.0
MEG_805|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,179.0,17.0,0.0
MEG_7179|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,67.0,100.0,0.0
MEG_6133|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,1.0,0.0
MEG_4128|Metals|Nickel_resistance|Nickel_MFS_efflux_regulator|NCRYN,0.0,116.0,86.0
MEG_3290|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR,2269.0,1584.0,2562.0
MEG_2086|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,1173.0,1196.0,1313.0
MEG_4330|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,31.0,83.0,101.0
MEG_7813|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YCHH,2005.0,1301.0,2229.0
MEG_3221|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1096|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,111.0,543.0,117.0
MEG_6030|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,309.0,0.0,9.0
MEG_963|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,243.0,10.0,0.0
MEG_4285|Drugs|betalactams|Mutant_porin_proteins|OMPD,717.0,153.0,492.0
MEG_5418|Metals|Copper_resistance|Copper_resistance_protein|PCOB,557.0,319.0,2435.0
MEG_2528|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,418.0,16.0,0.0
MEG_892|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,63.0,0.0,0.0
MEG_2529|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,124.0,9.0,0.0
MEG_3207|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1731|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_4335|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,0.0,619.0,631.0
MEG_373|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|ABEM,48.0,0.0,0.0
MEG_6984|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0.0,736.0,0.0
MEG_6601|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,33.0,0.0
MEG_6604|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,30.0,0.0
MEG_5420|Metals|Copper_resistance|Copper_resistance_protein|PCOC,297.0,206.0,1254.0
MEG_5801|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|PMRF,5924.0,3937.0,6216.0
MEG_3988|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_677|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEA,63.0,0.0,0.0
MEG_7200|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,0.0,0.0,50.0
MEG_3764|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTO,13864.0,7867.0,12918.0
MEG_1584|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,7.0,46.0,152.0
MEG_1486|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CADD,0.0,1864.0,134.0
MEG_2192|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,14.0,0.0
MEG_767|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,46.0,0.0,0.0
MEG_7843|Drugs|Lipopeptides|Daptomycin-resistant_mutant|YYBT|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1091|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,118.0,669.0,113.0
MEG_5359|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3886|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1,300.0,653.0,24.0
MEG_5395|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5813|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTA,7321.0,4612.0,7898.0
MEG_2675|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,185.0,97.0,189.0
MEG_3143|Drugs|Fosfomycin|Fosfomycin_target_mutation|GLPT|RequiresSNPConfirmation,0.0,94.0,0.0
MEG_8044|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,22.0,0.0
MEG_7526|Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC,0.0,297.0,0.0
MEG_2499|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,105.0,10.0,13.0
MEG_964|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,43.0,0.0,0.0
MEG_2537|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,13.0
MEG_7835|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YIEF,3778.0,2597.0,3912.0
MEG_7837|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_protein|YJCG,12094.0,7630.0,11515.0
MEG_8080|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|EPTB,2474.0,4064.0,5968.0
MEG_6017|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,298.0,27.0,0.0
MEG_4327|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,0.0,76.0,106.0
MEG_7820|Biocides|Acid_resistance|Acid_resistance_protein|YDEP,12280.0,8222.0,13822.0
MEG_6611|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,49.0,0.0
MEG_2733|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRK,2482.0,1603.0,2643.0
MEG_1054|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,111.0,520.0,97.0
MEG_6508|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILR,71.0,0.0,317.0
MEG_1189|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,3670.0,1084.0,3663.0
MEG_729|Drugs|betalactams|Penicillin_binding_protein|AMPH,7429.0,4521.0,7128.0
MEG_7131|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,68.0,0.0
MEG_2684|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,177.0,119.0,175.0
MEG_970|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,46.0,0.0
MEG_4289|Drugs|betalactams|Mutant_porin_proteins|OMPFB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2955|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,1.0,1.0,2.0
MEG_6118|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,1.0,1.0,0.0
MEG_787|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,62.0,0.0,0.0
MEG_6914|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,127.0
MEG_7360|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,0.0,59.0,0.0
MEG_2525|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,82.0,0.0
MEG_1690|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,0.0,17.0
MEG_6166|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,0.0,0.0,37.0
MEG_6299|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,22.0,0.0
MEG_4329|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,15.0,0.0,71.0
MEG_7872|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,34.0
MEG_7855|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA,1860.0,1320.0,2295.0
MEG_2734|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EMRR,4237.0,2480.0,3968.0
MEG_2524|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,92.0,0.0
MEG_2431|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,93.0,0.0
MEG_2494|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,149.0,12.0,0.0
